Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Indonesia,IDN,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,766.8004492368,817.3297259681,948.5622701486,1015.9291574558,1081.4362930223,1149.7449567981,1182.6941868592,979.0242888479,954.0058787664,970.1601071169,973.6293745402,991.9104541477,1123.7462328101,1155.6993350005,1201.9986311388,1259.071915328,1324.411951276,1395.682412149,1441.7428818054,1523.8022753213,1592.6578538871,1668.6125987513,1738.2995680911,1799.6674997211,..
Indonesia,IDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.1841891481,24.4719673032,30.1455779723,30.6947064352,28.9910109782,28.5738289567,29.9054611853,23.7624230856,14.2902616295,27.3949472332,23.6516365907,18.9437887589,31.0838653231,25.7654120546,27.3703754585,29.126855645,27.1472114459,27.3404782163,32.2690524434,33.5691572728,33.9674562101,33.1851989992,31.6861972941,32.368170138,..
Indonesia,IDN,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,10357988937.1,11482018250,12474062676.59,13321137322.7019,14907560252.9286,19396150431.2003,17486799311.4368,23605844201.6735,27345097353.9957,29352929930.3718,28103636213.8566,32033584740.0475,36256203610.1863,36310734314.7825,34730799704.5211,42597039985.2572,56935744301.4525,51640625791.9553,66118916965.731,96210971535.5132,110136605627.115,112797628043.608,99386827824.74,111862604046.204,103268245986.863
Iran_ Islamic Rep.,IRN,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iran_ Islamic Rep.,IRN,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iran_ Islamic Rep.,IRN,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iran_ Islamic Rep.,IRN,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iran_ Islamic Rep.,IRN,GNI (current US$),NY.GNP.MKTP.CD,..,..,64017581733.1922,71266324632.9496,97422070154.4548,118670421191.256,113573995718.886,111044015464.624,112932726152.526,109482383949.485,126925377379.635,128988717503.716,153832512826.826,183388972968.601,219436291240.456,258757436201.441,338428580515.378,398544959797.585,398855717412.123,467869970238.016,592133828498.628,588881588734.965,512851154221.054,..,..
Iran_ Islamic Rep.,IRN,GNI (constant 2005 US$),NY.GNP.MKTP.KD,138427589678.232,142933062462.391,141252082489.504,137229775497.72,142938308719.772,148586604454.895,152204072174.487,156717627273.408,157741203515.436,168050968058.631,172285962885.609,186656460775.296,202590941296.53,210638127535.15,219436291240.456,232520940831.797,254387409604.223,256889470671.067,261785028220.501,279143031563.193,289608619514.287,271192594453.69,265910179161.938,..,..
Iran_ Islamic Rep.,IRN,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,2416.3436573249,2458.8477384563,2401.7619455162,2306.3327011071,2369.7206647487,2423.6628176687,2438.1485678036,2463.491372398,2435.0157770875,2552.0244469721,2578.6395409044,2757.2470178307,2956.5792374663,3038.5486619967,3129.3450181937,3278.4908021278,3546.909687797,3541.8036150719,3567.9640790483,3759.3313311598,3851.9815276686,3560.9685712135,3446.5554417872,..,..
Iran_ Islamic Rep.,IRN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,37.7951715934,39.440580233,39.0185206122,42.5119033328,37.6050719967,30.9286310158,36.1580691673,37.1316888604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iran_ Islamic Rep.,IRN,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24052600000,30886500000,40454900000,65224600000,41622700000,54593900000,82506000000,97040000000,..,..,..
Iraq,IRQ,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3335400000,2681400000,15519330000,28440300000,-1128500000,6488300000,26126000000,29541000000,..,..,..
Iraq,IRQ,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24732800000,32092000000,42378330000,69263400000,45034900000,56673800000,83678000000,99120000000,..,..,..
Iraq,IRQ,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31304100000,28948500000,26478500000,37887000000,44165000000,47678200000,53166000000,64467000000,..,..,..
Iraq,IRQ,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,36680330189.0038,50694700135.8696,66035839308.6299,90336564673.4587,138650770570.672,114755955042.735,140108122649.573,185548064444.444,219027886150.411,233000000000,224100000000,..
Iraq,IRQ,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50694700135.8696,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1876.3506005198,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7304378543,31.5624491379,27.8358544096,35.9774771799,12.0574329258,20.3094913813,29.6839108595,26.8679839018,..,..,..
Iraq,IRQ,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,7906698476.0864,12200843801.2771,20051759082.3879,31454864589.3099,50101816817.0455,44332622538.6282,50622110875.3512,61033126541.8701,70327020092.1867,77747259730.402,66368652505.6425,..
Ireland,IRL,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162745392481.927,176241068848.195,208536591131.808,218910294902.54,202174321970.899,207887697356.434,231617665659.607,226362069243.203,234496060504.565,285156812492.5,..
Ireland,IRL,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7150388578.40694,-7858842561.48624,-13850436298.3358,-15296913071.2574,-5001369302.19346,2318686917.21547,2827766938.63516,9245227015.35142,14437746279.3769,8914347220.14628,..
Ireland,IRL,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,216607403699.741,259379511249.801,325064648529.991,342684649386.621,278644215893.461,283556537243.178,311088412337.578,299921454830.317,307991892246.492,368445485671.18,..
Ireland,IRL,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224041858138.048,266646497541.973,337654917099.626,356108571608.455,281811369857.218,279398122418.484,306569752086.452,289138469454.523,291704821184.04,355888296937.072,..
Ireland,IRL,GNI (current US$),NY.GNP.MKTP.CD,46482886677.6524,51544038590.3792,48530385626.2356,53106473616.0189,63228535353.5354,69681199596.7742,74854345749.7612,80793989009.7566,86056893245.2589,87015846692.4636,93150782997.7629,107254846602.673,141880361173.815,167356592997.268,183530655391.121,204437335340.61,234364905557.076,239138713929.984,197866073909.419,186744370860.927,199156241312.205,185918270094.12,203355417674.585,217468907681.625,..
Ireland,IRL,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,92058558501.7208,101154723860.989,110627288526.327,119682664195.834,128701858166.114,141790016481.658,146611638123.08,152271421604.169,163744121771.001,171348916731.981,183530655391.121,198220704215.697,206821912922.054,203383806988.399,184500263704.566,187278989627.889,186991374672.786,188415964983.572,197043823993.402,210589354727.294,..
Ireland,IRL,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,25509.1755224796,27808.7823431383,30109.4555823141,32236.0527756202,34276.749238469,37262.4264965697,37920.9579229966,38726.7228180261,40971.6655488613,42097.7609628032,44118.8580800277,46382.7034958883,47016.2854891141,45301.6624825148,40680.2665059816,41068.5578950473,40856.410551313,41076.9993273387,42851.5062310939,45624.6450375477,..
Ireland,IRL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.4932280249,21.4934598728,23.4936258645,23.5792985233,25.9627801901,28.4829263498,29.8417413098,29.8921276954,30.0691206419,30.3556508989,29.9457219938,30.6020298725,31.7611811247,32.6404885845,32.5105583919,31.5549396269,27.530729533,22.5237103069,20.3634721672,20.6002764198,21.0216633636,22.413239143,25.7485055135,27.582280528,..
Ireland,IRL,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,5867444304.1,3559519175,6065811686.077,6252748806.73815,8769757975.87434,8338375697.28456,6630587218.03725,9527219854.76466,5376068881.70607,5407974557.91193,5635200996.97752,5475152033.5712,4151958965.49049,2907975183.73305,868978722.37408,831899409.5424,925477526.65325,1038963335.0391,2150685160.23035,2113853183.73928,1694809704.63684,1707531968.6726,1635950588.68,1749394869.51586,1998572923.39641
Isle of Man,IMY,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,1018546777.79082,1129691783.53538,1315003486.89338,1499242054.80018,1662616122.14479,1627870548.24886,1687150933.94404,1972290951.18657,2355940585.70343,2874776195.08597,3092618462.48019,3472423733.17959,4222904459.70326,..,..,..,..,..,..,..,..
Isle of Man,IMY,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3092618462.48019,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38491.7351730685,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,16903600000,19432000000,20892700000,23820500000,27478300000,29636300000,31769800000,32873200000,37769000000,46592000000,40480700000,39314700000,43491300000,57565000000,57248500000,62550700000,72161100000,83042600000,69338900000,81783600000,94430500000,95689200000,97151600000,98707000000,..
Israel,ISR,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-1278400000,-875000000,-2479800000,-3447100000,-4789800000,-5171500000,-3274300000,-987500000,-1901100000,-2057000000,-2031400000,-1289800000,634400000,6891900000,4043100000,6848200000,5525600000,3181500000,7963000000,7854500000,6678500000,4413600000,7953900000,12927000000,..
Israel,ISR,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,18588800000,21031200000,22187300000,24980700000,29118100000,31337600000,33682500000,35411300000,40537300000,50221600000,43210600000,41772300000,46305600000,60568500000,62849300000,70958900000,83069300000,90401500000,75061400000,88049800000,102196500000,103260900000,105260200000,107707700000,..
Israel,ISR,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,25600200000,27584400000,30273900000,34028200000,39580500000,42645500000,43036900000,42475300000,48711500000,58748300000,51900000000,49847400000,52081800000,59951100000,64808400000,71618100000,84870300000,95675000000,74324000000,88430900000,104112700000,106855300000,106426000000,104775200000,..
Israel,ISR,GNI (current US$),NY.GNP.MKTP.CD,58077750296.1695,64466266235.6147,64882515706.1588,73564143668.4268,90043834888.5863,101331578782.467,105418333623.239,105845372490.198,105652100393.748,120539082235.793,123424875763.844,115319768669.002,120589359039.108,131008924587.238,139551032154.556,151518245881.772,176481098317.957,209909698996.656,201390026193.322,227769189622.894,254851177999.497,252671231100.392,286612385067.021,302010397160.345,..
Israel,ISR,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,88973219873.0651,96697627051.8342,100235527953.634,103647072236.813,105931199235.648,116652160187.106,121384425652.94,122419144432.718,123764630513.9,132348483118.824,139551032154.556,148204671623.526,157672507121.604,160179669863.744,161982516945.736,171699770674.377,180684011035.759,185767783516.562,193142445385.562,199660210461.35,..
Israel,ISR,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,16045.6663432038,16988.339257174,17175.3817603897,17358.4110260949,17294.8896711262,18548.602351265,18851.4405424662,18633.0509030013,18500.7744015277,19437.2864031171,20136.9435007512,21010.9122337958,21959.6533643827,21916.0012401139,21639.2162212429,22522.1379236026,23266.6320322129,23483.6967974922,23964.5691898458,24302.2761860037,..
Israel,ISR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.0803686575,18.1640326841,16.2445098294,15.0149035439,14.9714365091,17.6110159792,18.7128941341,18.4647092906,18.2129813041,20.3536520365,20.5848624125,19.4578675567,19.7673447966,21.7972126189,22.9209136836,24.0734775889,22.9819235616,20.7385375673,21.8524492036,21.7548848618,22.0772507076,23.308311021,23.5556491217,23.941160446,..
Israel,ISR,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,6427966120.4,5130401750,6386155658.99,6795646822.0278,8122625602.94733,11417780239.5446,20334584789.8075,22674295629.9788,22604867761.1941,23281206264.4714,23378584692.7486,24082877038.2342,26315098229.7831,27094383101.7297,28059415246.0895,29153237686.2496,28518505878.2067,42513241698.5833,60611354671.1823,70907305713.1252,74874115250.2016,75907618835.1036,81785519417.86,86101262662.7898,90623017726.962
Italy,ITA,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,212731606511.98,232610423698.459,217620862482.496,241586415260.017,290153027752.408,312090646866.352,301477059713.375,305619856528.042,293679649128.336,295963918276.243,301255733619.43,302229763928.781,359329569924.099,423840781734.418,448292871037.37,501708212088.737,594773336861.658,649149561972.995,494358018358.566,536144344703.201,616879374056.017,593494013355.35,615213788786.489,632175720353.207,..
Italy,ITA,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-24301559516.6834,-29279160439.0665,7732702839.64778,13199668906.5182,25096131773.9766,39973598784.9909,32276687022.733,20107131271.3941,8110588072.9428,-5781140956.47792,-651956613.92746,-9369083271.64859,-19406866823.7696,-16454555274.4418,-29743940373.239,-47827994064.0678,-51574277107.527,-67989170815.1909,-41404438191.4078,-74382041517.2864,-70104183274.3583,-9229929052.26728,19229087014.8256,39907531281.6873,..
Italy,ITA,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,234632088074.142,261389761850.629,249483639801.126,270190429471.006,324306658063.624,352234578624.907,347174193341.88,356902954745.255,340040241290.612,334634649722.4,339830034918.592,345533177544.143,408109284726.971,476958279621.256,509614015851.465,574058242594.651,682985493254.198,759788987653.29,584779215409.608,615570662497.182,706657778026.992,667687559165.293,690080592618.536,713831567779.597,..
Italy,ITA,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,252087567152.821,283129716246.399,234482439991.262,249894529680.293,294650781697.203,305042795392.76,310761329125.724,329323930135.283,326573563448.236,336140181772.17,334703124736.282,349398544383.306,419420922854.978,483125235875.734,527023008872.989,605172612008.186,714864459653.715,801343668256.179,600737915747.95,663233325598.101,750089323189.946,651756249709.058,646940474023.1,651701867968.998,..
Italy,ITA,GNI (current US$),NY.GNP.MKTP.CD,1224795374278.13,1294932423723.49,1046786159468.44,1078938156580.21,1156958041126.83,1296709499309.83,1233825716234.65,1259806512769.04,1246621137864.91,1137664639764.14,1158975480984.34,1261149256540.56,1562279458239.28,1795523218276.63,1855569456535.26,1950206624012.04,2205109772789.49,2369488940969.68,2183911225340.37,2121293245033.11,2270563386155.13,2070278616032.56,2128030751837.82,2140565750345.56,..
Italy,ITA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1502135968500.98,1512343523004.44,1503066947216.29,1532991129391.56,1582475770600.35,1606830623677.82,1644909974252.13,1669886549473.98,1702156710430.39,1761742900024.92,1794235416188.99,1796204783993.19,1798046250445.83,1832341592016.28,1855569456535.26,1897168391405.08,1919453341754.96,1880750062071.35,1792430475576.85,1820373779822.21,1829745462915.37,1780330456417.62,1748363038957.67,1744593489468.13,..
Italy,ITA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,26465.3825017918,26627.1318281594,26447.6295281175,26968.6741009785,27838.7751645111,28259.2803872676,28913.6793524946,29344.264529947,29906.3045563962,30939.1935406557,31492.1238982096,31479.7764355273,31372.2869483639,31764.4310487532,32009.4182058832,32628.8022256799,32845.8051191924,31971.0109689989,30331.1516153061,30709.3978103366,30814.456747744,29901.5606073107,29026.2069316405,28699.0980538321,..
Italy,ITA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.4446660415,19.4810270927,20.0797335047,20.1924719037,22.1416714927,22.3674311509,22.2893635842,21.4932685778,21.1893713245,20.8604062671,21.1608916303,21.3530287593,20.5861745091,21.0133420876,20.406168956,20.4610953146,20.9590431462,19.1201298804,17.4755889439,17.0857589745,17.4325989331,17.44708956,18.0777338117,18.2895034861,..
Italy,ITA,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,72254303170.3,49861579500,53589809003.81,57817133539.7309,60690113806.676,70566444441.5457,75086485042.4788,53879716014.8485,45301884249.688,47201152023.7801,46215583748.8414,55621718983.0858,63263644605.184,62386147148.6873,65954012548.3062,75773324256.0656,94108648458.1227,105649106315.785,131496912845.997,158478269235.039,169872401864.175,181670319827.779,145724517428.74,142756539021.191,47033688257.8375
Jamaica,JAM,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,2188800000,2220500000,2366090000,3028200000,3393900000,3322900000,3399200000,3383800000,3477500000,3588500000,3351400000,3221360000,3523330000,3898758118.05485,3993993013.70342,4782290831.97466,5069134597.67238,5539114588.66485,4038281082.65904,4004373830.42721,4286304114.25417,4422766525.3041,4247887950.50634,4353568051.52817,..
Jamaica,JAM,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-240100000,28500000,-184010000,81600000,-98900000,-142600000,-332200000,-333800000,-216300000,-367400000,-758800000,-1074035000,-773356367.272784,-501560989.4947,-1071321664.28855,-1182858296.42866,-2038139959.14826,-2793264220.31389,-1127502303.11628,-934005337.22266,-2063190118.18722,-1371757101.77589,-1283100298.80741,-1078216894.9664,..
Jamaica,JAM,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,2248500000,2295500000,2483090000,3132800000,3540500000,3464700000,3546500000,3540100000,3643300000,3781600000,3569600000,3442360000,3740930000,4168314718.70717,4321921572.81642,5160686255.68003,5589869864.18724,6027059753.56768,4273247559.42826,4247575330.51897,4507787350.95548,4914821693.99274,4655489350.7143,4719147962.13669,..
Jamaica,JAM,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,2757100000,2624400000,3056900000,3511100000,4246400000,4230900000,4503500000,4501900000,4506900000,4969800000,5242500000,5603295000,5703386367.27278,6116125950.10496,6971683766.32551,8092118010.08603,9667906419.83149,10970110361.5629,7259174492.37274,7191595695.44902,8567374300.27084,8397834055.4969,8159118133.995,8088600706.39767,..
Jamaica,JAM,GNI (current US$),NY.GNP.MKTP.CD,3655515425.53191,3233232740.32188,4673015639.18757,4668999516.37128,5536710701.55587,6374193221.47651,7319237561.25035,8416706684.85675,8471089285.71429,8585988857.93872,8638439711.37153,9088461549.23774,8841032280.33834,9569921747.63613,10530064000,11291863995.1427,12165566174.3412,13115976412.5069,11373771047.576,12697013046.4637,13879437732.342,14524182492.4149,13823915847.9706,13526335191.5123,..
Jamaica,JAM,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10530064000,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3983.227423503,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.7893084164,33.3900816449,25.2446883736,26.4405802658,25.8594621241,25.677025372,23.4250504534,..,..,..,..,17.0436542843,19.1726943285,22.0208527898,16.0350832551,18.4221462078,16.3978816924,6.5316303861,13.8057056622,13.9680127918,8.8949613576,11.1766981195,12.5560757497,14.4858678554,..
Jamaica,JAM,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,106057217.2,324147500,417049947.84,735930634.95225,681258962.70644,879966323.02908,682126514.7885,709452693.71453,554524510.97123,1053690048.01883,1900541274.91057,1645099132.98066,1194860262.02738,1846479130.51853,2169806025.80232,2318429013.546,1878513939.07725,1772712407.08011,2075840641.7882,2501093860.50958,2281910489.2538,1996447969.37224,1818363942.07,2473011829.08431,2914095091.46752
Japan,JPN,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,463448286179.456,473653405197.521,432295204232.758,460081514258.422,523723140996.312,443809272414.099,456896277082.513,521711100815.414,631340914707.164,672942493032.376,728564958770.035,802202392189.718,890158053215.872,669059383180.376,869989651841.154,930660438539.974,913614132577.114,830338357518.286,862535102026.661,..
Japan,JPN,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,68994126647.2952,95455879688.3611,114685034700.846,114126431432.297,130690474028.488,86219920754.3289,108861295892.017,139380520054.084,181993749574.639,170122750083.948,174672769353.091,211735646402.3,142115935666.066,145677709652.338,220887986144.054,129596684408.633,60116999697.1115,41132069983.9085,24020721717.0354,..
Japan,JPN,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,578214480634.446,583250053270.238,527470647339.875,553937788168.555,633934268186.534,545160769998.129,544829673562.583,620534003774.824,754335586817.065,819479184930.63,900749086491.065,1001626293503.32,1083004357064.14,844506170708.604,1071820302891.3,1164214791138.41,1143468463973.13,1063399395567.19,1096910953374.6,..
Japan,JPN,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,500213730715.861,478960149313.947,403943308538.715,427672410323.652,493413059782.942,451036395894.421,431045768549.629,473641226086.891,564466611780.846,641783495290.722,715392537164.903,778376723260.188,927845205397.96,686431528417.535,838536967901.876,1020793146007.15,1069006694608.93,1012148398861.44,1053941944115.4,..
Japan,JPN,GNI (current US$),NY.GNP.MKTP.CD,3560426370955.56,3885293930563.68,4453566347519.47,4888869538332.69,5377667989232.36,4759279126229.21,4382294866804.03,3967680452968.67,4488582771177.84,4791326537713.83,4228891234924.37,4044954062589.72,4374205039958.25,4742560054717.03,4678468710249.31,4481124134023.16,4503586729906.12,5011656403136.63,5174905231478.86,5643190525393.63,6089514704223.94,6143150799657.25,5100374430427.42,4790437009228.47,..
Japan,JPN,GNI (constant 2005 US$),NY.GNP.MKTP.KD,4005167430604.44,4045066713113.77,4053102899203.92,4084827976853.55,4165298124130.21,4287543842812.87,4365343588227.16,4278739462903.49,4266079424980.25,4362644128215.31,4395525725736.23,4406068663902.32,4482212366700.6,4597422265319.54,4678468710249.31,4781337177316.61,4910623264246.05,4855416694131.54,4563918817026.17,4771235349131.68,4767502590487.14,4853292308106.17,4954502996574.98,4778009691541.73,..
Japan,JPN,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,32320.3285206256,32561.3722489416,32545.6325817749,32688.8227275194,33205.7663416498,34093.8782160267,34629.9181182097,33850.7868900593,33689.060537943,34394.0471938957,34569.8804216803,34572.3148330835,35094.6019096807,35984.551352287,36615.4720500364,37396.852482649,38363.9445336056,37914.2819872371,35642.5282671689,37254.9023903465,37299.3596983539,38046.6890607256,38908.093692761,37583.1199710988,..
Japan,JPN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,33.887022721,33.1250815162,31.8874294203,30.4633263983,29.8844648563,29.6780317066,29.897687979,28.707595583,26.9702441888,27.2698934432,25.9818907112,24.8875938852,25.120120761,25.676890637,25.446778534,25.8100682926,26.7846287729,25.4013080088,21.9519862965,22.8672550856,21.5071407133,21.1519930226,21.0374492311,21.4990031626,..
Japan,JPN,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,80625855126.2397,79696644592.8915,107989002612.392,135145585630.195,192619745041.46,225593999841.827,226679063206.187,222443310588.113,293948136560.915,361639109821.327,401957625498.204,469618106616.708,673554460259.062,844667180475.092,846895922793.954,895321272119.849,973296745642.945,1030762756764.4,1048991124289.71,1096068589804.25,1295838776760.22,1268085526649.9,1266851419538.87,1260680415997.38,1207019192150.55
Jordan,JOR,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6713822284.90832,8201269393.51199,9387591273.27682,12699000439.2287,11061126760.5634,12751830985.9155,13743802816.9014,14307464788.7324,14270140845.0704,15524929577.4648,..
Jordan,JOR,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2271235044.85495,-1725938857.0131,-2874692559.87622,-2054052822.6192,-1243195602.74394,-1882156578.51213,-2956046500,-4711384788.73239,-3462445824.38013,-2419015492.95775,..
Jordan,JOR,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7426297602.2567,9143836389.28068,10683670718.097,13750696208.6425,12022253521.1268,13639056338.0282,14454197183.0986,14997000000,15063647887.3239,16404929577.4648,..
Jordan,JOR,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12313893719.044,13809831663.7832,16420987733.0332,19868511277.0675,17043899828.096,19343325592.5966,22276018330.9859,24053314366.1972,25305389486.3519,26092818309.8592,..
Jordan,JOR,GNI (current US$),NY.GNP.MKTP.CD,3981979126.58291,4963144841.70763,5296236420.24043,5922681799.31588,6448931364.15525,6623893653.03244,7035658251.05783,7772539210.15515,7992910437.23554,8558458371.76951,9134780249.52571,9657257145.48129,10323068902.8916,11682059544.1757,12925054583.921,15509969393.512,17794107616.3611,22667340425.5319,24325646901.4084,26218055492.9577,28575756338.0282,30548686056.338,33255252112.676,35410165211.2676,..
